S_time,R_time,Processors,sigma
1188512.811,30.901734,44,1.926689
1188548.944,317.869554,6,0.374478
1188774.27,115.667366,23,0.963684
1188838.761,719.104237,7,0.676338
1188888.97,539.72479,2,0.065542
1188895.469,8.9578,2,1.865565
1188943.443,5.64052,13,0.605937
1189113.606,3683.307498,11,0.901389
1189198.518,185.508451,6,1.892956
1189356.728,23.806206,11,0.993849
1189418.177,7206.626868,2,0.935989
1189446.761,67.372277,2,1.396858
1189497.291,6.850383,5,1.964582
1189546.168,3.558376,3,1.891015
1189634.253,10.258474,49,1.155302
1189640.941,776.028857,4,0.878103
1189647.06,2228.744051,63,0.084415
1189652.333,725.534242,11,1.865745
1189661.168,46.58433,6,0.391391
1189672.453,538.884574,4,1.996305
1189685.304,14.795576,17,1.42499
1189700.044,577.051563,5,0.137046
1189735.566,14966.40502,25,0.995075
1189736.442,105.858337,13,1.086614
1189740.165,93.032885,15,0.676041
1189743.816,10.566391,2,0.482292
1189762.699,3.601399,4,0.720004
1189895.76,8.082079,4,0.913325
1189949.336,15248.87954,2,0.252381
1190052.484,7.941899,36,1.501078
1190138.171,1286.05674,2,1.661926
1190162.819,2662.187533,2,1.569096
1190224.906,211.043778,2,1.237282
1190239.242,1449.664346,52,0.162022
1190344.833,143.764984,2,0.530682
1190374.183,106.079345,17,0.844823
1190432.46,697.447507,32,0.722562
1190440.788,18632.8804,3,0.022213
1190521.377,47.790432,3,0.467307
1190650.684,20305.69995,14,0.061013
1190663.83,12.406285,9,1.7691
1190802.825,165.393064,31,1.475311
1190804.056,5.142565,8,1.616672
1190807.906,1060.10649,6,0.267431
1190899.629,63.642566,60,0.824615
1190904.445,243.082103,11,1.069453
1190927.488,47.222864,18,0.292179
1191042.007,20.078712,15,1.867506
1191075.969,9899.707198,2,0.004816
1191119.058,11859.71775,5,1.672935
1191275.69,3.143499,6,0.058236
1191276.517,12904.60032,45,1.103495
1191319.376,16.469854,27,0.238123
1191320.5,22.735149,10,1.246076
1191356.015,10.479867,2,1.027558
1191368.174,13774.09538,2,0.335052
1191470.45,20.420024,27,1.089605
1191551.777,332.521802,3,0.23531
1191573.263,412.349959,4,0.886819
1191598.803,128.234915,43,0.320358
1191743.086,1089.873553,3,0.264533
1191800.506,11015.64181,2,0.803205
1191805.536,364.148476,4,1.391917
1191836.386,9239.927445,13,1.468254
1191855.256,99.428064,11,1.930729
1191927.703,499.659684,3,0.289765
1191989.183,18.735114,6,0.977551
1192017.876,4321.945616,3,1.39287
1192072.014,645.754813,24,1.309905
1192080.9,18.544299,3,0.908906
1192158.51,11.194845,4,1.59002
1192250.256,4.294915,18,0.854369
1192294.639,2002.153396,6,1.639651
1192310.937,99.159166,2,1.978186
1192381.367,61.308065,18,0.025579
1192381.767,6029.228156,3,0.388203
1192484.147,121.713694,7,0.938432
1192513.117,877.233947,3,0.515935
1192555.859,1284.259593,28,1.654634
1192772.274,424.150296,42,0.102847
1192773.164,45.918781,40,1.351476
1192779.861,1147.114466,3,0.153323
1192817.418,20.141776,4,1.87877
1192854.285,279.651554,4,1.480713
1192903.347,14.475146,7,0.363403
1192906.065,17.288015,11,1.684256
1193021.919,4639.718502,11,1.979865
1193028.869,6808.62416,3,0.095138
1193208.133,336.285802,2,0.617961
1193217.013,3650.66086,59,0.325459
1193232.09,396.889584,20,0.38902
1193249.075,10.731555,48,0.559233
1193338.819,92.604686,30,1.459912
1193399.018,647.849513,3,0.959597
1193485.152,282.74548,3,0.693425
1193507.27,16.062401,14,1.26018
1193602.985,85.636752,43,1.742733
1193626.766,576.185392,20,1.115284
1193645.193,2045.301165,3,1.019434
1193668.948,4467.219227,2,1.748126
1193686.014,5.217495,30,1.799437
1193709.758,404.177,12,0.497244
1193712.483,110.167963,11,1.696914
1193818.292,213.085311,37,1.685088
1193834.016,373.565736,25,1.98526
1193909.224,771.058007,38,0.598471
1193999.664,3.503844,11,1.968446
1194001.318,716.306473,8,1.131448
1194023.615,291.788751,4,0.41249
1194054.933,59.005786,34,0.822966
1194061.633,11.261322,20,1.295285
1194075.049,7576.972096,25,1.286575
1194144.086,4292.898096,3,1.643221
1194256.087,3398.450104,6,1.163597
1194321.825,23.382343,38,1.095738
1194396.993,6.839548,25,0.148432
1194399.707,14410.34606,16,1.335746
1194411.611,149.013603,8,1.116732
1194433.075,4453.09707,42,1.712354
1194451.549,16870.31979,7,0.228815
1194463.844,99.865898,26,1.315533
1194542.04,8304.371942,2,1.981813
1194573.975,12869.08028,46,0.381568
1194607.989,19199.63158,2,1.994033
1194713.866,1034.888559,5,0.053019
1194983.593,1910.087982,8,0.874758
1195157.141,22.270811,3,1.633968
1195246.959,4.147994,25,0.418519
1195262.622,2326.414895,56,1.309868
1195291.202,13.856753,47,1.241197
1195330.591,2354.888136,31,1.658146
1195386.512,5044.775169,9,1.641239
1195442.07,6065.828115,8,1.147609
1195491.959,2356.467374,20,0.306515
1195507.778,8365.507743,19,1.405229
1195530.475,35.323884,20,1.133304
1195536.661,4.004156,15,1.424491
1195581.164,4.691918,19,1.844753
1195582.858,31.107,21,0.929275
1195630.343,5520.860688,12,0.213016
1195661.766,5408.535191,41,0.498359
1195704.65,8499.986065,31,0.306472
1195721.623,4.290413,8,0.731722
1195775.22,3325.881616,29,0.098834
1195795.602,3.494185,58,0.798719
1195806.513,3628.966919,4,0.78927
1195864.596,12707.79061,23,0.426214
1195928.228,962.571856,2,0.22569
1195959.983,4950.309605,34,0.064319
1195986.824,92.952489,61,0.793382
1196005.525,5.601542,7,1.33688
1196009.048,210.744877,4,0.520394
1196100.15,544.33907,30,1.83387
1196100.259,19.102305,7,0.156593
1196172.292,737.485347,2,0.177858
1196226.229,1311.044617,2,0.673948
1196265,4.015617,2,1.847114
1196289.7,6194.807877,3,1.77233
1196442.991,4.982493,19,1.723219
1196478.791,6306.704773,3,1.89002
1196514.254,16.612323,11,1.311329
1196595.512,3.190734,56,0.485927
1196756.634,1732.205114,5,0.387455
1196888.316,4170.028302,8,0.513076
1196913.539,46.40308,24,0.629981
1196929.76,4218.430525,2,1.823685
1196931.514,120.053112,53,1.045442
1197006.662,1981.823545,2,0.393861
1197051.276,25.602277,18,1.594822
1197109.275,7248.693325,3,1.639921
1197112.095,141.620104,7,1.405803
1197137.695,141.522262,11,1.274657
1197196.167,648.11522,24,0.546399
1197205.815,271.061833,36,1.812597
1197215.516,55.195044,51,1.030337
1197265.628,5291.117032,64,1.251699
1197370.26,490.706973,2,1.141358
1197379.203,14.798938,20,0.806061
1197530.42,1899.272576,6,1.624829
1197561.514,907.786275,9,0.806174
1197642.786,23.567054,39,0.300742
1197642.8,331.759179,12,1.998804
1197715.05,9.610974,21,0.677858
1198021.493,14.851281,39,1.422119
1198040.079,2701.97783,4,0.235474
1198101.253,1114.62265,3,1.618017
1198114.965,3.450543,4,1.283197
1198273.57,904.462541,18,1.26514
1198281.998,7486.898521,25,1.152552
1198320.598,518.917239,6,0.707229
1198321.638,4.72097,2,0.574756
1198345.38,586.173826,33,1.698622
1198350.737,720.349692,6,0.401395
1198378.523,26.998178,42,0.556007
1198410.345,9.309163,24,0.621703
1198411.606,3214.203494,4,0.746366
1198440.374,69.61415,3,1.253047
1198493.482,29.676398,3,0.380659
1198516.909,6.783782,21,0.104094
1198517.96,857.815517,10,1.75696
1198562.862,123.756616,2,0.353258
1198578.106,11.65901,9,0.052692
1198600.323,618.665188,39,1.676277
1198634.085,17.032629,8,1.505271
1198661.341,94.381713,8,0.623632
1198674.859,40.240806,2,0.616885
1198675.471,1938.047213,12,0.057478
1198734.744,2913.574299,2,1.658308
1198762.674,213.299131,6,0.921071
1198787.075,18433.00275,9,0.211
1198792.645,1456.404944,2,0.749161
1198822.579,10.803536,4,1.26864
1198861.674,765.086775,3,0.112766
1198990.069,83.065047,6,0.277735
1199067.403,1830.851909,17,1.241608
1199067.487,26.264787,2,1.021161
1199073.28,113.525485,2,0.027462
1199226.993,493.387438,48,0.697965
1199277.007,4335.574505,32,1.11653
1199314.701,902.785731,3,1.810604
1199355.97,9.408983,9,0.260564
1199375.729,9.433068,63,1.685318
1199431.023,2107.535876,2,0.772265
1199440.619,146.522501,4,1.513568
1199473.262,10.049217,13,0.721836
1199511.422,5408.320794,5,1.447626
1199622.858,13.980743,39,1.231261
1199647.078,42.290907,7,1.235942
1199783.386,15436.90251,39,0.23691
1199807.505,13939.18981,26,1.899257
1199836.587,216.114509,34,0.344055
1199868.811,968.525808,18,1.740657
1199912.175,19349.82888,10,0.61415
1199920.624,12042.13063,42,0.56128
1200088.952,68.677228,9,1.828821
1200096.944,369.451767,6,1.27882
1200204.495,19.154242,57,1.930553
1200215.214,258.171853,2,0.991764
1200262.179,11506.50442,5,1.895532
1200264.428,3602.920038,2,1.711215
1200281.618,8557.626465,6,0.453226
1200287.102,6.282753,5,0.635641
1200296.134,153.355613,48,1.620245
1200356.353,764.108961,44,0.680368
1200422.252,2221.480075,2,1.269429
1200487.976,583.251048,8,0.891422
1200517.509,12.706474,5,1.985589
1200615.434,8413.090929,8,0.997073
1200699.924,60.697599,16,0.249617
1200845.936,145.094258,25,1.933091
1200852.027,26.574556,9,1.867721
1200932.915,20.03458,8,1.389682
1200937.247,30.016563,31,0.521627
1201017.727,115.839796,2,1.363227
1201071.393,7289.852496,3,0.009404
1201119.31,5.284419,7,0.330054
1201199.217,4.835453,4,1.460779
1201295.362,12752.49464,3,1.253264
1201303.152,387.297959,41,1.361714
1201403.174,8327.74679,3,0.574044
1201509.858,894.629396,7,0.746023
1201551.169,2786.56324,20,1.769987
1201566.798,7.129451,61,0.027176
1201568.167,13.442653,25,0.349049
1201615.446,4.071063,5,0.583571
1201713.944,144.721258,13,0.730452
1201802.862,238.284498,5,1.252573
1202056.241,5.849535,14,1.431365
1202085.675,170.937159,2,1.102599
1202091.985,321.445725,15,1.301937
1202135.337,4.708852,22,1.544778
1202176.615,10840.11944,26,0.109639
1202212.316,23.876582,26,1.725657
1202235.2,6934.740556,49,0.547398
1202240.963,5238.905196,2,1.902809
1202275.904,5124.606461,45,0.287788
1202300.991,501.97995,10,0.697058
1202307.572,3632.379218,4,1.31594
1202338.064,12.275692,2,0.661015
1202341.002,17168.60003,41,1.757735
1202379.15,2922.890667,2,1.034136
1202417.598,3.741737,11,0.778721
1202574.315,3.110489,23,1.171147
1202697.645,189.491267,2,0.718596
1203008.814,10133.53337,4,0.175432
1203070.359,4.001722,3,0.388533
1203110.275,1181.695432,18,1.090714
1203156.387,3.575505,3,1.938934
1203206.01,3.500458,6,0.251419
1203219.778,20.727263,2,1.831322
1203304.773,10620.79843,8,0.948413
1203320.822,3032.441832,2,1.895496
1203323.505,114.117418,15,1.267146
1203333.031,4.375715,58,0.088934
1203382.528,133.464139,2,1.591719
1203406.183,444.327874,25,1.401124
1203460.957,8485.071961,6,1.669465
1203508.069,467.581746,2,0.878062
1203619.216,95.14449,47,1.517219
1203625.936,572.209056,2,1.703115
1203758.719,24.169076,2,0.2104
1203783.969,2123.157617,12,0.763766
1203921.933,1946.770565,4,0.927957
1203940.495,6618.560555,2,1.683745
1203963.155,15106.70831,18,1.135973
1203980.508,158.666643,4,1.556809
1203983.672,6031.645023,10,0.002298
1204013.384,708.493212,19,0.307199
1204116.755,21.72866,21,0.930369
1204181.394,12.78168,10,0.829468
1204189.454,5.075802,55,1.09503
1204209.444,30.818336,2,1.969322
1204260.678,11311.27908,42,1.803629
1204268.799,186.170217,10,1.102223
1204300.953,1342.953487,33,0.518236
1204334.058,382.03001,4,0.154842
1204393.057,12097.00076,2,0.561325
1204415.638,15319.27926,22,1.436153
1204428.318,6.580137,38,1.352973
1204440.126,337.995044,7,0.670845
1204576.42,7007.931908,25,1.821616
1204580.803,146.656441,17,0.464349
1204604.28,403.167425,7,1.304861
1204608.176,42.476233,27,1.338127
1204624.098,166.213971,2,1.206522
1204745.978,104.198733,16,1.095489
1204761.496,740.327428,13,1.015232
1204777.314,133.170271,56,0.821392
1204815.051,4.474343,3,1.855845
1204980.967,6066.377693,63,1.660824
1205214.384,457.249652,58,0.229576
1205331.721,19.248539,11,1.521744
1205393.71,259.229174,5,1.811425
1205398.857,905.643836,7,1.74306
1205521.349,69.130407,2,0.603396
1205533.219,62.834797,2,1.578664
1205554.662,3718.117484,22,1.269728
1205559.823,2129.695287,2,0.942421
1205566.398,2885.048439,64,0.511189
1205816.186,12.531474,4,0.884981
1205867.303,352.289169,5,0.935975
1205888.341,30.994503,3,1.600744
1205942.324,180.171901,35,0.175399
1205956.018,20592.88038,32,1.780803
1206013.036,2859.811081,3,0.66033
1206017.749,60.811046,3,0.462863
1206096.053,639.646211,4,1.206888
1206192.83,32.701279,4,0.663536
1206242.122,1306.94238,10,0.472207
1206266.459,3.076781,24,0.912222
1206343.017,3306.592109,16,0.92348
1206362.138,84.034865,7,1.753784
1206436.643,7.040985,3,1.103123
1206502.524,1587.862812,56,1.22253
1206673.477,21179.7739,20,1.13007
1206710.317,16.097306,3,0.504319
1206816.408,212.549678,7,1.58307
1206847.329,218.29969,4,0.008063
1206851.598,25.34305,7,0.257427
1206948.18,112.648264,8,0.242277
1206980.702,12.184895,2,0.502184
1207053.025,2185.682474,45,0.960688
1207083.285,672.589534,8,1.975485
1207129.046,356.215546,40,1.452603
1207202.675,949.909821,26,1.388019
1207231.506,5671.531734,3,0.134811
1207314.114,623.462684,2,0.431053
1207322.577,182.308591,12,1.519485
1207350.333,49.858733,10,0.109747
1207353.013,190.734343,33,1.661032
1207402.788,5.606713,33,0.322204
1207427.838,2040.293078,13,1.59587
1207455.873,21892.03181,6,1.413255
1207527.283,420.285362,17,1.682578
1207552.097,131.816524,14,0.335379
1207555.609,8.504276,52,1.548435
1207657.319,11.921623,2,1.957188
1207669.997,592.037153,2,0.787519
1207678.441,17516.15528,6,0.497049
1207704.278,254.293136,3,0.56401
1207734.996,9039.39441,25,0.363443
1207807.537,8.416467,3,0.382153
1207911.849,56.666447,2,0.299846
1207964.355,12013.23198,43,0.819761
1208027.451,30.034512,4,1.369975
1208028.451,39.933724,2,0.433788
1208083.142,2791.906357,8,0.222214
1208114.872,71.308545,2,1.449986
1208117.213,6177.522931,39,0.001242
1208203.978,75.091278,50,0.176348
1208272.505,90.111228,2,1.12909
1208304.49,384.938692,5,1.087476
1208308.188,8263.155302,10,0.806961
1208346.039,13360.03646,5,1.09073
1208351.249,259.296109,9,1.561915
1208383.676,16381.71568,37,0.944141
1208407.093,2114.176887,7,1.33056
1208442.38,18.274694,34,1.724585
1208467.958,3491.028334,15,0.278017
1208491.165,740.580632,2,1.988756
1208502.079,8904.291629,16,0.670351
1208594.415,6818.503865,15,0.060084
1208612.738,1116.170324,2,0.27594
1208662.847,912.324703,10,0.449764
1208728.488,5013.320895,4,1.832839
1208764.823,415.492673,12,1.269048
1208779.255,155.779103,7,0.841935
1208886.137,561.287701,15,1.54338
1208886.786,201.357722,4,0.129029
1208912.02,154.53163,3,0.292201
1208926.344,133.033547,9,0.110016
1208964.814,398.285226,42,0.131378
1209006.595,4496.392553,14,1.782328
1209053.024,3.488779,32,0.106859
1209094.424,4.319346,3,1.461236
1209101.504,63.869351,10,0.248906
1209180.521,7693.782808,46,1.434614
1209250.355,16.491534,8,0.30865
1209271.021,620.290109,2,0.594211
1209329.588,1571.643974,9,0.302424
1209392.407,621.33669,28,1.113538
1209397.658,135.966122,17,0.902742
1209491.187,1139.649552,7,0.157085
1209542.224,60.0177,11,1.715107
1209551.635,327.703802,2,1.823435
1209579.721,23.827397,9,0.173891
1209644.504,90.40102,60,0.164596
1209704.402,19349.82904,5,1.972294
1209708.664,11.312596,2,0.710696
1209745.574,1937.347793,11,0.129394
1209895.041,8870.527658,2,0.289726
1209898.447,1901.388156,2,0.927634
1209942.399,2345.863081,3,0.818772
1210046.142,1858.814165,30,1.002813
1210116.998,128.463137,36,0.714086
1210244.017,5579.403719,9,1.298503
1210368.87,1584.367857,29,0.400875
1210393.696,10.114882,11,1.320167
1210442.807,6.473382,5,1.15997
1210531.374,1721.582315,3,1.991051
1210535.316,27.402772,15,1.567695
1210580.716,6859.256565,7,1.83753
1210633.14,3.208339,3,0.339833
1210769.025,3328.605089,5,1.291172
1210771.955,3.964213,10,0.586934
1210952.897,201.933758,4,0.495762
1210984.668,14.155625,20,0.353989
1211043.022,580.378654,32,1.547234
1211097.846,10.006088,9,1.135406
1211114.375,888.713548,2,0.140224
1211146.072,3.4259,4,0.149658
1211149.955,7.622494,26,0.50465
1211221.5,3465.851079,9,1.932888
1211258.802,39.242477,11,0.624028
1211395.193,1042.185535,3,1.177348
1211430.622,49.254195,37,1.191656
1211528.686,10.115888,6,0.930805
1211546.511,99.061704,4,0.977731
1211567.257,2147.271274,7,0.391048
1211613.64,1281.904962,63,1.934696
1211762.086,4.219807,15,0.507734
1211768.988,2528.065984,51,1.477943
1211826.802,8141.202154,8,1.450186
1211845.152,141.315066,23,0.033076
1211893.478,1336.6984,16,1.658033
1211945.435,24.449683,11,0.717366
1211975.903,120.469127,3,0.40696
1211983.185,6.018196,6,1.619125
1211996.118,10.009598,19,0.534487
1212142.091,16525.79274,4,1.610672
1212221.372,17.321819,17,1.74976
1212252.172,25.378792,3,0.222801
1212291.684,1118.04212,2,1.411843
1212311.408,497.57852,52,0.215097
1212325.289,7960.437892,9,0.938487
1212375.235,330.314499,2,1.345333
1212491.471,8089.926434,10,1.548674
1212521.694,53.921506,2,1.635998
1212547.962,37.138231,2,1.228198
1212549.55,41.89244,11,1.832883
1212552.387,1280.382049,4,0.931061
1212594.441,5544.159583,17,1.125775
1212825.806,1144.580622,6,1.083325
1212917.908,7.182791,25,0.339413
1213000.22,2854.648099,3,0.607177
1213086.587,34.164512,17,1.499878
1213214.018,1476.875583,38,0.74754
1213416.555,4283.537286,2,1.39483
1213449.806,1647.024219,2,1.859578
1213486.704,7.135008,5,0.51083
1213555.277,176.841133,2,0.926141
1213599.751,979.644468,2,0.205364
1213676.761,15.867443,2,0.18907
1213746.485,8.293326,5,0.531025
1213760.916,3401.947812,9,1.605014
1213774.35,40.119694,30,0.23788
1213901.887,91.025153,2,0.243346
1213915.614,379.207282,8,1.602009
1213921.222,3.765388,33,1.987101
1213969.196,28.305301,3,1.542356
1214128.111,326.940979,4,1.13218
1214312.959,60.08141,14,1.689879
1214405.057,11725.80051,33,0.344377
1214424.532,12729.90875,12,0.364132
1214497.916,6.062255,25,0.148528
1214504.219,194.328107,4,0.238258
1214513.066,13.030141,25,0.300097
1214633.743,14.60289,2,1.434049
1214667.123,7881.805944,53,0.724558
1214971.785,4.586393,63,1.194422
1214987.688,5210.723626,4,0.998859
1215037.396,91.838243,5,1.411784
1215061.989,394.748478,17,0.774617
1215109.289,222.050739,39,0.934373
1215114.797,20242.61061,2,1.701079
1215215.475,5965.715329,6,0.27392
1215239.28,7017.783001,4,1.877696
1215322.03,51.837163,24,1.16337
1215391.719,18.163766,11,1.854332
1215458.761,54.948585,2,0.296682
1215525.559,4.560635,27,0.717528
1215627.976,258.467962,23,1.075124
1215710.613,13.35355,9,0.979551
1215717.204,1402.515459,6,1.270494
1215758.064,8573.059567,8,0.053552
1215899.65,43.02005,2,0.274499
1215902.752,116.345388,8,1.451899
1215951.019,6510.886627,4,0.285703
1215956.004,64.198529,11,0.83375
1215976.271,42.152169,9,0.2031
1215987.982,416.433948,32,0.542664
1216010.407,59.442946,39,1.590062
1216067.935,2113.02532,40,1.64415
1216089.878,20.18452,4,1.847175
1216106.362,4911.828044,19,0.589305
1216138.606,16798.14236,10,0.118949
1216176.738,6127.11165,14,0.606654
1216258.117,14185.80576,7,0.172663
1216261.539,119.487744,8,1.638812
1216264.464,201.681985,7,0.541012
1216275.512,21410.26073,3,1.016353
1216313.776,4.40689,3,0.042298
1216370.593,253.448072,54,1.914824
1216496.781,12.879431,23,1.099036
1216532.73,225.552643,16,1.960246
1216538.168,11294.4845,26,0.699968
1216628.391,12.146788,3,0.802892
1216665.824,7399.917407,20,1.489529
1216676.62,5.950188,6,1.539849
1216759.916,6134.80279,3,1.901981
1216801.315,163.10637,41,0.223644
1216885.347,3.330464,5,1.946615
1216916.218,11.108754,9,1.483398
1217003.48,22.323982,6,1.784797
1217061.489,1572.314725,2,1.443058
1217190.786,10829.49576,4,0.558714
1217206.611,1944.187933,4,1.253718
1217221.502,4547.356479,35,0.206095
1217301.342,998.866819,51,1.462473
1217337.949,10357.45545,14,1.835002
1217365.163,25.877539,9,1.273833
1217365.972,1795.01906,40,0.628365
1217380.456,4.677041,21,0.150259
1217409.971,4607.349819,8,0.829769
1217472.809,798.905948,12,0.477203
1217474.172,1994.684464,4,1.187033
1217603.429,15.345872,41,1.185068
1217611.609,510.0721,10,1.474156
1217643.731,239.669064,51,0.522427
1217668.564,4651.351878,6,0.234295
1217727.504,118.164674,37,1.796942
1217804.13,7072.945973,5,0.999992
1217986.451,530.918146,15,1.837619
1218025.428,2896.680758,23,0.016092
1218048.264,381.362773,2,1.166196
1218077.374,17.925963,14,1.91994
1218084.495,35.863727,21,1.477041
1218134.12,16084.28328,2,1.52658
1218168.282,3470.576374,2,0.329342
1218246.299,848.562333,8,1.942194
1218246.69,704.248162,3,1.987435
1218247.104,447.366352,6,1.245579
1218264.394,243.222449,28,0.891266
1218265.537,4743.406515,3,0.055244
1218286.829,377.221693,5,1.415545
1218408.505,11594.76853,5,1.15532
1218409.332,479.873897,9,0.341126
1218427.095,12.754776,2,0.211212
1218449.44,4462.726628,4,0.898293
1218484.008,134.513682,2,1.416701
1218503.545,80.821203,64,0.135444
1218521.516,12.702826,2,0.095056
1218526.681,3.976173,4,0.833759
1218533.641,9.162375,5,1.99948
1218631.409,959.813069,2,0.858352
1218690.481,12977.52677,9,0.823349
1218691.565,7.067287,2,1.954196
1218812.009,1307.771674,4,0.20465
1218952.277,3.193986,24,0.751325
1218954.165,27.618205,10,0.657535
1218966.955,212.963641,42,1.6638
1218967.254,11.386766,35,1.037129
1219003.243,252.025389,16,1.03279
1219013.369,703.310272,2,0.295384
1219019.5,20.071056,21,1.299479
1219118.596,707.883754,33,1.391035
1219244.115,207.249482,6,1.969348
1219301.357,18252.79819,7,0.355952
1219505.727,1225.810048,63,1.35336
1219544.64,253.31702,29,1.255316
1219578.318,295.20385,36,0.485349
1219619.632,95.662541,26,0.574341
1219636.452,84.334351,11,0.285962
1219643.755,201.069232,5,0.650787
1219653.002,64.342024,4,1.661974
1219686.939,43.756485,9,0.64522
1219779.693,5441.092428,7,0.049828
1219805.215,203.230126,8,0.777073
1219835.2,7.998674,2,0.238352
1219871.452,19633.66165,21,1.666566
1219921.895,1157.849362,16,1.403345
1219941.935,21.148043,28,0.394532
1219958.171,75.724286,5,0.34807
1219997.04,3207.250367,36,1.889951
1220021.522,266.257106,4,1.514857
1220053.735,28.374153,13,0.521594
1220057.884,867.633124,24,1.158999
1220128.368,29.66619,11,0.111754
1220247.24,3269.379747,30,0.969067
1220328.954,14756.67873,23,0.132127
1220333.516,1370.146046,6,0.395
1220519.687,2042.035075,19,1.274382
1220532.266,437.999979,14,1.076375
1220533.913,3488.382031,6,1.052484
1220542.206,788.460182,14,1.337423
1220569.035,7151.177774,2,0.674971
1220570.85,28.477017,14,0.73861
1220705.724,102.163297,3,1.541693
1220795.071,416.906565,12,1.613893
1220811.103,2986.35884,40,0.258875
1220827.023,18570.85323,48,0.737653
1220995.492,15855.51417,9,0.207001
1221035.204,5.541702,10,0.180964
1221324.727,12.866958,33,0.373467
1221332.023,76.242528,8,0.92275
1221359.997,16.885773,52,0.93328
1221431.946,17.949812,4,0.350573
1221434.379,20.047707,10,0.954066
1221443.774,12896.54963,5,0.773471
1221453.755,96.902483,3,1.31698
1221559.613,325.540413,50,1.233919
1221672.963,17.508011,3,0.113616
1221708.132,45.100814,37,1.619637
1221750.982,2688.357154,18,1.936655
1221988.597,3770.976241,3,0.791436
1222068.814,21.209417,12,0.809645
1222164.606,345.175448,6,0.192943
1222212.804,19.0103,5,1.149083
1222436.762,6.11805,11,1.757397
1222592.879,49.18553,16,1.482956
1222598.639,2410.302186,2,0.149725
1222665.621,38.203196,5,1.703027
1222738.119,3.206799,3,1.299416
1222788.847,4.372722,4,1.443923
1222817.328,2081.136411,19,0.288306
1222844.816,16.655848,48,0.480436
1222925.18,9.934987,18,0.589151
1222934.623,467.879146,8,0.398876
1223021.389,156.819776,6,0.818981
1223054.102,3199.61134,2,1.682893
1223068.706,122.767397,3,0.900243
1223076.854,4.164477,23,1.56323
1223096.157,20504.53706,6,0.746204
1223120.727,18.726456,35,0.232015
1223187.731,44.042794,35,1.397588
1223190.715,23.028616,8,0.160412
1223190.728,5003.149371,8,0.479815
1223346.786,6.910289,4,1.604157
1223373.339,234.655124,37,0.017875
1223469.84,816.317917,2,0.015192
1223508.358,36.334728,2,0.646534
1223522.582,32.322901,3,0.506777
1223588.519,28.565348,3,1.531216
1223628.065,4208.324163,12,1.569444
1223667.863,90.064781,2,0.658659
1223669.503,221.262087,2,0.074456
1223683.198,283.30834,25,1.628541
1223698.037,492.951228,2,1.915505
1223739.379,24.529753,2,1.258265
1223768.111,6.894841,30,0.318896
1223811.399,758.269277,3,1.075327
1223833.493,272.074931,7,1.344587
1223837.529,149.359785,2,1.39118
1223843.614,158.209689,32,1.979693
1223865.59,148.416472,15,1.4651
1223888.526,45.424446,2,0.913091
1224055.733,8153.606094,2,0.598675
1224225.613,14208.53835,49,0.942025
1224263.884,101.615169,2,1.060884
1224323.386,125.133299,10,0.283297
1224326.578,3537.673053,34,1.158341
1224331.179,21.274831,32,0.150918
1224393.751,8.314071,11,0.766506
1224394.22,126.478309,5,1.846634
1224394.863,104.891599,4,0.099241
1224444.968,77.238123,5,1.830119
1224459.267,6059.478672,4,1.209932
1224468.986,306.053426,16,1.321038
1224526.011,15097.41684,20,1.791436
1224633.896,8032.06909,24,0.975771
1224655.91,206.70694,3,1.878887
1224757.639,50.773327,41,0.975561
1224805.319,26.695856,2,1.395237
1224838.83,323.462914,5,0.352404
1224840.66,273.611668,2,1.349255
1224877.993,3646.717316,4,0.491617
1224997.019,8903.334793,24,0.617213
1225061.467,161.236141,2,0.352858
1225110.235,492.24122,3,0.952151
1225288.65,21651.26132,28,0.802942
1225289.551,78.412525,18,0.253133
1225417.25,692.165065,33,0.746679
1225524.436,201.629703,24,1.772663
1225551.375,13.967948,3,1.496833
1225644.494,10.130062,47,0.690243
1225729.362,85.656659,13,1.978241
1225741.834,17138.49619,2,0.932697
1225828.597,402.368002,20,0.049904
1225857.871,11.401866,6,0.644015
1225946.943,10335.12405,3,0.813043
1225976.992,482.635146,28,0.960807
1226022.598,1200.714921,4,0.047274
1226159.404,4013.66611,14,0.429883
1226175.453,106.257299,31,0.884179
1226190.348,3.245527,11,0.290788
1226215.665,53.217514,3,1.641957
1226220.572,87.747944,4,1.418535
1226299.523,8.896976,10,1.017147
1226383.779,519.146919,53,1.658231
1226459.644,444.754183,3,0.109828
1226484.261,3846.988977,2,0.391853
1226539.38,3982.606365,4,1.178086
1226860.845,253.103678,2,0.604542
1226868.161,303.019448,4,0.800907
1226906.5,601.532456,13,0.859538
1226953.75,1061.425091,61,1.188951
1226954.277,20.300222,9,0.004574
1226993.469,65.017683,3,1.479831
1227002.006,2213.666811,7,1.710858
1227024.984,1873.196437,11,1.939832
1227052.214,157.910943,20,0.391221
1227152.23,601.429209,10,0.259683
1227223.999,8.707956,6,1.533341
1227234.519,24.131856,7,0.067904
1227281.483,7659.422457,20,1.669816
1227295.621,206.23926,7,0.645447
1227323.396,10095.98114,41,0.604972
1227337.178,159.203719,19,0.599364
1227342.99,394.80765,19,0.59621
1227353.368,8.243071,10,0.57027
1227386.765,1360.993449,2,0.478262
1227400.536,21880.51105,64,0.450827
1227442.562,4017.89151,3,0.665785
