S_time,R_time,Processors,sigma,id,type,Max_resource,Min_resource,Total_cost
84249313.83,214348.7037,3,1.454874,24207,1,3,3,643046.1111000001
84250203.44,347472.8325,7,1.030796,24208,1,7,7,2432309.8275
84250578.54,1280962.466,5,0.293981,24209,1,5,5,6404812.33
84250891.8,38.62522,48,1.51981,24210,1,48,48,1854.01056
84251196.02,27084.98973,5,1.199922,24211,1,5,5,135424.94865
84256620.09,1396266.443,10,1.942262,24212,1,10,10,13962664.43
84256861.81,35460.09197,11,0.307919,24213,1,11,11,390061.01167000004
84257563.56,1211724.61,3,0.495897,24214,1,3,3,3635173.83
84258404.69,22.801687,6,0.207287,24215,1,6,6,136.810122
84262260.19,3.83566,9,0.377745,24216,1,9,9,34.520939999999996
84283222.0,12.963875,8,0.711499,24217,1,8,8,103.711
84283975.0,7898.834367,19,0.593,24218,1,19,19,150077.852973
84287483.51,72.885818,3,1.781119,24219,1,3,3,218.657454
84289181.44,56534.21887,5,1.709991,24220,1,5,5,282671.09434999997
84290155.75,22082.59742,2,0.2653,24221,1,2,2,44165.19484
84293393.48,1880.901665,31,1.742949,24222,1,31,31,58307.951615000005
84295544.46,566512.8358,31,1.944167,24223,1,31,31,17561897.9098
84298229.74,148732.6141,36,0.213358,24224,1,36,36,5354374.1076
84302051.57,2121.475441,4,1.092222,24225,1,4,4,8485.901764
84303358.94,27.884732,2,1.998298,24226,1,2,2,55.769464
84315978.56,108761.2491,20,0.257339,24227,1,20,20,2175224.982
84319170.96,4341.390023,5,0.323552,24228,1,5,5,21706.950115
84339037.22,51290.77234,4,1.521559,24229,1,4,4,205163.08936
84341462.32,67.021046,8,0.58947,24230,1,8,8,536.168368
84343706.42,18718.60017,37,1.657594,24231,1,37,37,692588.20629
84349991.84,3907.429683,5,0.47054,24232,1,5,5,19537.148415
84353645.13,114.543384,4,0.012536,24233,1,4,4,458.173536
84360071.55,850.943102,62,1.018484,24234,1,62,62,52758.472323999995
84364161.93,3730.810433,4,1.15595,24235,1,4,4,14923.241732
84364368.79,8.69318,10,0.786528,24236,1,10,10,86.9318
84365030.92,1051178.038,90,1.258004,24237,1,90,90,94606023.42
84371111.86,185555.4547,4,1.019283,24238,1,4,4,742221.8188
84371985.78,467307.0504,4,0.096782,24239,1,4,4,1869228.2016
84373321.49,52.945946,4,1.191378,24240,1,4,4,211.783784
84373926.37,870246.6956,3,0.219534,24241,1,3,3,2610740.0867999997
84376329.67,6.193707,13,1.996919,24242,1,13,13,80.518191
84376580.56,288520.4289,6,1.86074,24243,1,6,6,1731122.5734
84384240.7,12.906794,4,0.748063,24244,1,4,4,51.627176
84388714.57,24.887718,9,1.135534,24245,1,9,9,223.989462
84392463.07,96.030826,7,1.227123,24246,1,7,7,672.215782
84399770.48,1656.613561,30,0.702136,24247,1,30,30,49698.40683
84404852.11,422017.649,16,1.583676,24248,1,16,16,6752282.384
84414570.51,68905.65884,21,0.850436,24249,1,21,21,1447018.8356400002
84421653.37,5178.153548,31,0.75787,24250,1,31,31,160522.759988
84425096.17,27324.93473,2,1.69378,24251,1,2,2,54649.86946
84429750.17,40.874937,9,1.339956,24252,1,9,9,367.874433
84433742.81,183311.1175,4,0.135382,24253,1,4,4,733244.47
84434436.11,194.964239,89,0.871233,24254,1,89,89,17351.817271
84435011.62,3007.141395,40,1.048592,24255,1,40,40,120285.65580000001
84437663.04,27103.68745,8,0.449685,24256,1,8,8,216829.4996
84441139.72,12077.90077,23,0.862025,24257,1,23,23,277791.71771
84441454.62,46422.83654,18,0.772951,24258,1,18,18,835611.0577199999
84444368.53,53663.89608,3,1.377752,24259,1,3,3,160991.68824
84448557.48,3521.485344,2,0.594049,24260,1,2,2,7042.970688
84454847.33,22.449446,8,1.957715,24261,1,8,8,179.595568
84458373.94,1479.289778,5,1.643695,24262,1,5,5,7396.448890000001
84461948.24,42.394484,4,0.096897,24263,1,4,4,169.577936
84463131.92,1928242.46,5,0.687578,24264,1,5,5,9641212.3
84464478.74,147400.9193,2,1.672087,24265,1,2,2,294801.8386
84465149.2,20.022033,81,1.794514,24266,1,81,81,1621.784673
84465445.73,7.072526,14,0.719036,24267,1,14,14,99.015364
84470312.46,69442.21812,9,1.143295,24268,1,9,9,624979.96308
84476753.34,1237244.594,28,0.850798,24269,1,28,28,34642848.632
84480344.19,20.251113,69,1.344416,24270,1,69,69,1397.326797
84484667.9,397.95824,4,0.683911,24271,1,4,4,1591.83296
84485792.46,30.539029,5,1.396983,24272,1,5,5,152.695145
84486759.13,15906.63716,2,0.672013,24273,1,2,2,31813.27432
84493008.27,9980.261549,24,1.305798,24274,1,24,24,239526.277176
84497921.29,234083.8423,2,1.958696,24275,1,2,2,468167.6846
84507515.99,320.925488,6,0.008504,24276,1,6,6,1925.5529279999998
84508064.99,177.082924,6,0.224799,24277,1,6,6,1062.4975439999998
84510163.54,336910.1569,37,1.743346,24278,1,37,37,12465675.8053
84510663.42,18918.83823,2,1.984306,24279,1,2,2,37837.67646
84517816.37,27.173102,12,1.655325,24280,1,12,12,326.077224
84519040.34,8.13752,17,1.577753,24281,1,17,17,138.33784
84519576.11,420953.6558,6,0.461065,24282,1,6,6,2525721.9348
84522807.58,9.747068,2,1.510841,24283,1,2,2,19.494136
84523649.07,202.391872,2,1.175209,24284,1,2,2,404.783744
84525615.48,1651.125174,38,1.441204,24285,1,38,38,62742.756612
84526528.92,400323.5028,16,0.636225,24286,1,16,16,6405176.0448
84529584.72,4.067469,30,0.07541,24287,1,30,30,122.02407
84530364.5,761203.5022,20,0.373335,24288,1,20,20,15224070.044
84532642.08,9818.732875,3,1.340458,24289,1,3,3,29456.198624999997
84535769.01,1690.868024,18,0.882481,24290,1,18,18,30435.624432
84536480.97,3.445209,10,1.238318,24291,1,10,10,34.45209
84536684.38,665.081348,14,1.095746,24292,1,14,14,9311.138872000001
84541430.68,1977836.05,27,0.008822,24293,1,27,27,53401573.35
84543582.22,213965.8344,57,0.405103,24294,1,57,57,12196052.5608
84556814.12,69183.89507,14,0.465701,24295,1,14,14,968574.53098
84557141.39,22060.36951,46,1.101789,24296,1,46,46,1014776.99746
84557540.41,486.711059,2,0.777953,24297,1,2,2,973.422118
84558222.8,304.231467,6,0.803163,24298,1,6,6,1825.388802
84567005.27,28025.01314,45,1.617799,24299,1,45,45,1261125.5913
84567589.78,379.448625,9,1.484533,24300,1,9,9,3415.037625
84570322.09,124100.6388,4,0.058365,24301,1,4,4,496402.5552
84571736.97,1410274.185,18,1.029518,24302,1,18,18,25384935.330000002
84572883.27,854.339016,48,1.622426,24303,1,48,48,41008.272768
84573483.64,19989.31554,2,0.430913,24304,1,2,2,39978.63108
84590341.51,183.379768,23,1.703811,24305,1,23,23,4217.7346640000005
84593953.46,48741.02221,8,1.641048,24306,1,8,8,389928.17768
84613547.0,141.0739,3,0.553931,24307,1,3,3,423.22170000000006
84619120.62,1484205.709,4,1.679781,24308,1,4,4,5936822.836
84620188.06,7163.67684,49,1.185163,24309,1,49,49,351020.16516
84621635.59,1256.422855,2,1.575592,24310,1,2,2,2512.84571
84632940.64,191033.1866,71,1.46305,24311,1,71,71,13563356.248599999
84643354.19,9.937283,5,1.006476,24312,1,5,5,49.686415000000004
84644198.49,3445.051799,3,1.978378,24313,1,3,3,10335.155396999999
84646685.2,42.768037,27,1.470955,24314,1,27,27,1154.736999
84652564.55,2109.892464,15,0.098932,24315,1,15,15,31648.38696
84652702.24,57612.70798,10,1.930615,24316,1,10,10,576127.0798
84659353.96,3.185083,4,0.187557,24317,1,4,4,12.740332
84659567.27,22.249713,41,0.571356,24318,1,41,41,912.238233
84660670.44,7.992856,3,1.824442,24319,1,3,3,23.978568
84660893.38,802.244522,4,1.33005,24320,1,4,4,3208.978088
84665306.08,406260.1564,16,1.744629,24321,1,16,16,6500162.5024
84666684.56,323314.6019,16,0.343347,24322,1,16,16,5173033.6304
84674496.43,256.057972,38,0.798414,24323,1,38,38,9730.202936
84676649.92,337.905857,13,0.721777,24324,1,13,13,4392.776141
84682169.23,10.410484,23,0.718613,24325,1,23,23,239.441132
84683145.5,187.174975,7,0.012782,24326,1,7,7,1310.224825
84685284.47,164.844264,39,0.30055,24327,1,39,39,6428.926296000001
84686468.88,281113.1449,88,0.641471,24328,1,88,88,24737956.7512
84687277.21,1134.639183,5,1.192165,24329,1,5,5,5673.195915
84688379.94,19.6122,3,0.572867,24330,1,3,3,58.836600000000004
84689194.71,2784.703346,14,0.974852,24331,1,14,14,38985.846844
84691050.11,88.013961,2,1.981625,24332,1,2,2,176.027922
84698723.91,4888.205248,12,1.845697,24333,1,12,12,58658.462976
84699975.97,20357.1843,10,1.384334,24334,1,10,10,203571.843
84702384.07,2546.207086,6,1.63202,24335,1,6,6,15277.242515999998
84707846.33,5829.704849,3,0.748934,24336,1,3,3,17489.114546999997
84709029.03,30.133936,5,0.595093,24337,1,5,5,150.66968
84715131.19,657677.3837,57,0.64335,24338,1,57,57,37487610.8709
84721838.8,1220.254215,7,1.366884,24339,1,7,7,8541.779504999999
84730236.8,603.601221,86,1.19113,24340,1,86,86,51909.705006000004
84730433.67,11.484046,13,0.654782,24341,1,13,13,149.292598
84731988.51,5158.043488,8,1.71243,24342,1,8,8,41264.347904
84736320.93,8101.196518,2,1.222042,24343,1,2,2,16202.393036
84737419.05,163528.7903,30,1.25209,24344,1,30,30,4905863.709
84739050.87,137151.4144,12,0.066977,24345,1,12,12,1645816.9728
84739443.48,16.650007,44,1.766205,24346,1,44,44,732.6003079999999
84739769.82,299916.9937,40,0.938795,24347,1,40,40,11996679.748
84740876.25,13.731447,23,0.370286,24348,1,23,23,315.823281
84742645.57,2167.092565,12,1.356139,24349,1,12,12,26005.11078
84745838.93,868.382397,50,0.300856,24350,1,50,50,43419.119849999995
84745926.23,146135.0092,38,1.027292,24351,1,38,38,5553130.3496
84750606.58,860.647362,67,0.195637,24352,1,67,67,57663.373254000006
84752096.63,3.372944,2,0.934739,24353,1,2,2,6.745888
84756608.46,45.310423,15,1.930639,24354,1,15,15,679.656345
84758673.57,7961.083338,47,0.173543,24355,1,47,47,374170.916886
84758894.91,2601.588733,19,1.614989,24356,1,19,19,49430.185927
84760204.64,159533.825,7,0.984562,24357,1,7,7,1116736.7750000001
84765425.63,105840.2773,24,0.313257,24358,1,24,24,2540166.6552
84765447.86,228633.2284,48,0.223946,24359,1,48,48,10974394.9632
84769234.62,640.859729,9,1.848889,24360,1,9,9,5767.737561
84769793.85,2282.922173,63,1.411247,24361,1,63,63,143824.096899
84776103.95,23205.9741,2,1.632688,24362,1,2,2,46411.9482
84777408.13,3265.175215,3,0.202509,24363,1,3,3,9795.525645000002
84779615.34,273.858331,30,0.468348,24364,1,30,30,8215.74993
84781397.6,71.224345,4,0.918015,24365,1,4,4,284.89738
84783380.69,192488.4201,27,0.074508,24366,1,27,27,5197187.3427
84792321.33,698290.0886,3,1.990208,24367,1,3,3,2094870.2658000002
84793268.43,27.197947,3,1.625269,24368,1,3,3,81.593841
84794560.14,3148.579837,9,1.849036,24369,1,9,9,28337.218533000003
84797167.18,1680.901855,65,0.443338,24370,1,65,65,109258.62057500001
84800293.45,272346.6076,63,1.395229,24371,1,63,63,17157836.2788
84805026.98,117.107469,2,1.965287,24372,1,2,2,234.214938
84805816.64,6.859433,3,1.990286,24373,1,3,3,20.578299
84806662.76,111704.4722,3,0.046046,24374,1,3,3,335113.4166
84812484.86,60694.65983,2,1.331854,24375,1,2,2,121389.31966
84813871.0,20.749383,2,1.196152,24376,1,2,2,41.498766
84814726.04,3.249858,3,1.39917,24377,1,3,3,9.749574
84817414.66,1787760.31,78,1.07741,24378,1,78,78,139445304.18
84822005.22,319.998269,90,0.915121,24379,1,90,90,28799.84421
84832221.93,86.674759,2,0.532781,24380,1,2,2,173.349518
84833680.66,1662.266964,82,1.456039,24381,1,82,82,136305.891048
84835368.99,777.587207,4,1.417822,24382,1,4,4,3110.348828
84837033.29,2774.792581,2,1.604374,24383,1,2,2,5549.585162
84838241.67,118.446375,2,1.34768,24384,1,2,2,236.89275
84846761.7,1451705.307,2,0.170744,24385,1,2,2,2903410.614
84849391.79,20.617626,18,1.116398,24386,1,18,18,371.117268
84849735.47,60.520125,48,1.768503,24387,1,48,48,2904.966
84849806.57,3140.474818,5,0.478479,24388,1,5,5,15702.374090000001
84853547.34,463287.5685,24,0.690609,24389,1,24,24,11118901.644
84853948.44,6.202086,65,0.077409,24390,1,65,65,403.13559000000004
84855048.97,17.149467,21,1.73629,24391,1,21,21,360.13880700000004
84864475.13,330.363757,5,1.415862,24392,1,5,5,1651.8187850000002
84865456.94,15277.12263,2,1.227723,24393,1,2,2,30554.24526
84875461.52,11515.57147,90,0.800985,24394,1,90,90,1036401.4323000001
84880939.84,90822.65422,23,1.815834,24395,1,23,23,2088921.04706
84884558.04,200435.7908,2,0.560003,24396,1,2,2,400871.5816
84885060.05,3.407792,77,1.066937,24397,1,77,77,262.399984
84891152.08,12628.73103,3,1.046809,24398,1,3,3,37886.19309
84898783.4,142.730457,64,0.448709,24399,1,64,64,9134.749248
84901801.85,149.100818,9,0.837796,24400,1,9,9,1341.907362
84905790.77,18160.7977,7,0.021157,24401,1,7,7,127125.5839
84908128.41,476.554513,5,1.301906,24402,1,5,5,2382.7725649999998
84914273.36,3953.921833,19,0.269298,24403,1,19,19,75124.51482699999
84916478.82,219.143556,19,1.492904,24404,1,19,19,4163.727564
84916625.57,456109.5405,2,1.761946,24405,1,2,2,912219.081
84939127.27,198.200984,6,0.973813,24406,1,6,6,1189.205904
84949924.61,217795.1886,5,0.937524,24407,1,5,5,1088975.943
84950365.56,2474461.157,3,0.429264,24408,1,3,3,7423383.471000001
84951036.52,642.331638,2,0.95702,24409,1,2,2,1284.663276
84956680.31,3.42417,42,1.696863,24410,1,42,42,143.81514
84958120.53,224058.1248,16,1.542578,24411,1,16,16,3584929.9968
84959378.47,139033.0744,86,0.121125,24412,1,86,86,11956844.398400001
84960572.02,13.034631,2,0.113391,24413,1,2,2,26.069262
84961014.9,1377117.167,13,0.121799,24414,1,13,13,17902523.171
84966888.02,667563.653,12,0.665957,24415,1,12,12,8010763.836000001
84976740.16,4811.872049,6,1.776944,24416,1,6,6,28871.232293999998
84983857.42,6265.464599,3,1.487819,24417,1,3,3,18796.393797
84984323.99,1376.229056,2,1.728503,24418,1,2,2,2752.458112
84987944.04,8783.959956,16,0.837375,24419,1,16,16,140543.359296
84993890.12,192.442782,13,1.471673,24420,1,13,13,2501.756166
84995029.14,1092198.28,4,0.519189,24421,1,4,4,4368793.12
84996750.28,252.065179,35,1.967762,24422,1,35,35,8822.281265
85003042.08,14.544871,31,0.701635,24423,1,31,31,450.891001
85011918.91,68.94617,4,0.344523,24424,1,4,4,275.78468
85012697.7,4498.588115,20,0.813467,24425,1,20,20,89971.76229999999
85016953.35,10672.90501,3,1.726939,24426,1,3,3,32018.71503
85018708.36,10152.77749,4,1.700398,24427,1,4,4,40611.10996
85021128.25,1805.382605,3,0.568556,24428,1,3,3,5416.147815
85024590.93,1532.89851,13,0.254413,24429,1,13,13,19927.68063
85027653.07,52.192517,2,1.427012,24430,1,2,2,104.385034
85035199.89,3762.560325,59,1.55704,24431,1,59,59,221991.059175
85035772.32,8.314322,10,0.185059,24432,1,10,10,83.14322000000001
85036412.48,48296.28775,11,0.154619,24433,1,11,11,531259.1652500001
85039918.4,9082.919342,2,1.056975,24434,1,2,2,18165.838684
85042687.95,798633.9933,5,0.018762,24435,1,5,5,3993169.9665
85050413.77,1098.201835,3,0.267521,24436,1,3,3,3294.6055050000004
85052141.68,94.787843,19,1.025466,24437,1,19,19,1800.969017
85054092.58,454.982264,2,0.15868,24438,1,2,2,909.964528
85065581.48,955084.5662,2,1.116677,24439,1,2,2,1910169.1324
85066836.43,1135015.249,13,1.409768,24440,1,13,13,14755198.237000002
85069807.27,26.424891,5,1.47142,24441,1,5,5,132.12445499999998
85073207.45,376829.8141,15,1.216196,24442,1,15,15,5652447.2115
85074310.65,61.350883,3,0.759766,24443,1,3,3,184.052649
85079090.42,1656699.628,2,0.707613,24444,1,2,2,3313399.256
85081206.51,686.19058,70,1.390619,24445,1,70,70,48033.340599999996
85081456.62,706.159863,51,0.99222,24446,1,51,51,36014.153012999996
85085367.96,1110932.095,4,1.352818,24447,1,4,4,4443728.38
85088389.64,6.290476,10,0.021092,24448,1,10,10,62.904759999999996
85090939.5,86996.51488,53,1.415424,24449,1,53,53,4610815.28864
85092671.74,1909482.946,2,1.398503,24450,1,2,2,3818965.892
85100674.11,89.226285,24,0.084995,24451,1,24,24,2141.43084
85102148.14,2253042.642,5,1.056061,24452,1,5,5,11265213.21
85105089.31,426168.8671,6,1.368203,24453,1,6,6,2557013.2026
85115542.82,12.770712,14,1.104827,24454,1,14,14,178.789968
85120451.28,4.775089,47,0.245653,24455,1,47,47,224.42918300000002
85120547.13,77756.81819,24,0.08596,24456,1,24,24,1866163.63656
85134627.2,22.074535,21,1.44695,24457,1,21,21,463.56523500000003
85136328.44,578.482011,3,1.891663,24458,1,3,3,1735.4460330000002
85137945.87,556.660728,31,0.040589,24459,1,31,31,17256.482568
85142260.93,7.947447,3,1.745758,24460,1,3,3,23.842341
85146711.72,15.324995,20,0.265153,24461,1,20,20,306.49989999999997
85149930.23,12.996756,80,0.198884,24462,1,80,80,1039.74048
85153109.7,15.265702,4,0.1516,24463,1,4,4,61.062808
85155681.28,43616.07681,3,1.274548,24464,1,3,3,130848.23043
85162911.9,120.896506,2,1.770917,24465,1,2,2,241.793012
85172134.81,34.303885,5,0.469693,24466,1,5,5,171.519425
85172209.83,3782.583168,3,1.269148,24467,1,3,3,11347.749504
85175354.11,4.654772,30,0.753438,24468,1,30,30,139.64316000000002
85175721.16,149739.2023,4,0.383939,24469,1,4,4,598956.8092
85184168.09,33267.62053,12,0.614995,24470,1,12,12,399211.44636
85190166.71,1234.140139,14,0.379519,24471,1,14,14,17277.961946000003
85190695.02,112.352586,10,0.431044,24472,1,10,10,1123.52586
85192829.82,44.648329,2,1.414564,24473,1,2,2,89.296658
85194303.03,14.403311,49,0.813512,24474,1,49,49,705.762239
85194333.2,213.426165,4,0.478814,24475,1,4,4,853.70466
85201670.03,286.425819,3,1.330372,24476,1,3,3,859.2774569999999
85204256.58,373419.3157,2,0.098166,24477,1,2,2,746838.6314
85207565.04,914720.9913,4,1.761192,24478,1,4,4,3658883.9652
85208387.42,1065.775712,5,1.597524,24479,1,5,5,5328.878560000001
85215069.34,1650.944407,3,0.014547,24480,1,3,3,4952.833221
85216155.71,3208346.027,3,1.999705,24481,1,3,3,9625038.081
85217570.86,16.267617,13,1.669774,24482,1,13,13,211.47902100000002
85223153.58,225.890152,18,0.539657,24483,1,18,18,4066.022736
85224578.1,27664.4581,4,1.917364,24484,1,4,4,110657.8324
85227838.92,98995.24427,76,1.42065,24485,1,76,76,7523638.56452
85236248.04,449287.2283,2,0.66409,24486,1,2,2,898574.4566
85236766.19,7.321584,49,0.058507,24487,1,49,49,358.757616
85244745.95,47392.55115,3,1.334408,24488,1,3,3,142177.65344999998
85244843.57,526261.5031,45,1.206138,24489,1,45,45,23681767.6395
85250431.73,123.587697,36,0.938798,24490,1,36,36,4449.157092
85254268.42,477436.8011,81,0.584409,24491,1,81,81,38672380.8891
85256534.94,604.770098,7,1.045732,24492,1,7,7,4233.390686
85260803.73,630.365647,34,0.313669,24493,1,34,34,21432.431998
85261403.3,108.441894,2,0.054984,24494,1,2,2,216.883788
85262959.88,3262633.731,36,0.961685,24495,1,36,36,117454814.316
85263204.08,39284.32018,51,1.45491,24496,1,51,51,2003500.3291800001
85271349.16,6.901643,2,0.142186,24497,1,2,2,13.803286
85273217.8,11385.5261,28,0.028075,24498,1,28,28,318794.73079999996
85276018.89,216.263437,10,0.450842,24499,1,10,10,2162.63437
85276331.02,7.650611,26,0.047318,24500,1,26,26,198.915886
85277843.33,30334.46955,2,0.883456,24501,1,2,2,60668.9391
85279097.93,543.737768,42,1.13597,24502,1,42,42,22836.986255999997
85279177.4,30835.10442,3,1.980778,24503,1,3,3,92505.31326
85281499.39,8916.831085,5,0.494614,24504,1,5,5,44584.155425
85284326.85,47002.89868,57,1.88907,24505,1,57,57,2679165.22476
85287871.17,459406.6985,86,0.168311,24506,1,86,86,39508976.071
85296568.11,78805.20709,12,0.354114,24507,1,12,12,945662.48508
85297860.81,572389.9346,12,1.032251,24508,1,12,12,6868679.2152
85299365.54,2864.556943,2,1.62133,24509,1,2,2,5729.113886
85299961.54,271.87038,2,0.34242,24510,1,2,2,543.74076
85301470.29,15571.76754,4,1.091061,24511,1,4,4,62287.07016
85307319.41,898427.2269,7,0.348317,24512,1,7,7,6288990.5883
85311499.63,106.19234,26,1.694133,24513,1,26,26,2761.00084
85311878.34,5244.415573,5,0.889553,24514,1,5,5,26222.077865
85312876.43,11.092974,12,1.716105,24515,1,12,12,133.115688
85325008.12,51072.58411,3,0.179925,24516,1,3,3,153217.75233000002
85325783.95,86220.31618,9,0.133363,24517,1,9,9,775982.8456199999
85336414.82,101.452269,3,0.932061,24518,1,3,3,304.356807
85342344.0,128637.425,22,1.811196,24519,1,22,22,2830023.35
85349802.08,210216.0913,2,0.851657,24520,1,2,2,420432.1826
85355329.78,35.011551,5,1.50278,24521,1,5,5,175.057755
85360213.91,158162.8447,28,0.950017,24522,1,28,28,4428559.6515999995
85361949.64,137.954819,16,0.19001,24523,1,16,16,2207.277104
85362337.71,21.69469,15,0.17138,24524,1,15,15,325.42035000000004
85375520.54,124.574682,6,1.4134,24525,1,6,6,747.448092
85375555.82,284126.1553,81,0.282668,24526,1,81,81,23014218.579299998
85380774.38,367.972804,7,1.130031,24527,1,7,7,2575.809628
85383467.61,236731.2575,53,0.394392,24528,1,53,53,12546756.6475
85384462.64,216788.5207,13,0.724268,24529,1,13,13,2818250.7691
85384815.91,106.454118,2,0.997773,24530,1,2,2,212.908236
85386314.36,4230.348485,16,0.052065,24531,1,16,16,67685.57576
85387161.82,3.746494,2,1.520599,24532,1,2,2,7.492988
85391325.28,2613405.075,10,1.459025,24533,1,10,10,26134050.75
85393101.62,42.764446,6,0.960083,24534,1,6,6,256.586676
85394622.83,75.073212,3,0.415452,24535,1,3,3,225.21963599999998
85402899.94,14.099854,46,0.270104,24536,1,46,46,648.593284
85408633.55,165731.4311,2,1.60663,24537,1,2,2,331462.8622
85412191.68,10554.37268,42,0.825429,24538,1,42,42,443283.65256
85412245.13,62555.32063,5,0.976023,24539,1,5,5,312776.60315
85412688.52,10.282472,18,0.481109,24540,1,18,18,185.084496
85425633.01,677285.3084,37,0.434932,24541,1,37,37,25059556.4108
85428878.29,224.515467,3,0.488834,24542,1,3,3,673.5464010000001
85429586.84,1309.93278,3,1.89555,24543,1,3,3,3929.7983400000003
85440592.05,216.831485,42,1.739911,24544,1,42,42,9106.92237
85446650.89,433907.1067,8,1.014534,24545,1,8,8,3471256.8536
85447092.56,658.091102,7,1.033925,24546,1,7,7,4606.6377139999995
85447092.72,5561.881422,11,1.600363,24547,1,11,11,61180.695642000006
85448817.28,44.601587,2,1.630702,24548,1,2,2,89.203174
85451131.63,19438.16368,52,1.491167,24549,1,52,52,1010784.5113600001
85458623.1,171748.6092,55,1.888881,24550,1,55,55,9446173.506000001
85460358.85,15.939397,11,0.087256,24551,1,11,11,175.333367
85460902.65,1145448.611,2,0.573618,24552,1,2,2,2290897.222
85462438.61,161.628397,84,0.317112,24553,1,84,84,13576.785348000001
85463480.11,130180.3892,4,1.621555,24554,1,4,4,520721.5568
85464626.3,276.595464,3,1.190986,24555,1,3,3,829.786392
85465430.41,59617.70895,48,1.361775,24556,1,48,48,2861650.0296
85467728.35,165.57437,33,0.059617,24557,1,33,33,5463.95421
85470886.9,663596.3569,4,0.838088,24558,1,4,4,2654385.4276
85472138.45,7.156884,8,1.362075,24559,1,8,8,57.255072
85474247.91,1068.585607,86,1.653792,24560,1,86,86,91898.362202
85476189.99,5981.878218,13,1.574934,24561,1,13,13,77764.416834
85477800.65,9705.658341,47,0.977755,24562,1,47,47,456165.942027
85480144.06,3.259675,12,0.573727,24563,1,12,12,39.1161
85480578.07,44407.48033,64,0.279117,24564,1,64,64,2842078.74112
85488847.53,342767.7019,3,1.104014,24565,1,3,3,1028303.1057
85492097.85,11.69004,70,0.765178,24566,1,70,70,818.3027999999999
85498173.0,1755182.378,9,1.467374,24567,1,9,9,15796641.402
85499876.35,469.734749,5,0.934537,24568,1,5,5,2348.673745
85501736.29,2395306.548,48,0.274155,24569,1,48,48,114974714.30399999
85502126.33,3.960276,74,1.630257,24570,1,74,74,293.060424
85511646.83,913366.5943,89,0.474718,24571,1,89,89,81289626.8927
85513951.41,19284.54885,13,0.915048,24572,1,13,13,250699.13504999998
85516488.18,19727.23718,79,1.908123,24573,1,79,79,1558451.73722
85517674.88,7988.506159,27,0.07083,24574,1,27,27,215689.666293
85519560.85,17016.15037,2,0.880605,24575,1,2,2,34032.30074
85524036.52,313.34949,34,0.463976,24576,1,34,34,10653.88266
85524258.46,186.424685,2,1.871115,24577,1,2,2,372.84937
85526549.65,1599.138244,3,0.152326,24578,1,3,3,4797.414732
85532553.41,7109.858117,12,0.29416,24579,1,12,12,85318.297404
85532891.12,456678.4933,2,1.274392,24580,1,2,2,913356.9866
85540426.1,63.157139,11,0.254506,24581,1,11,11,694.728529
85544931.42,824.630591,88,0.106343,24582,1,88,88,72567.492008
85551698.27,2902844.981,67,0.40232,24583,1,67,67,194490613.727
85554348.0,65971.92131,6,1.265089,24584,1,6,6,395831.52786000003
85558687.03,236344.5204,5,1.658712,24585,1,5,5,1181722.602
85559182.67,84426.48562,40,1.895549,24586,1,40,40,3377059.4248
85560374.23,7.182701,15,0.451815,24587,1,15,15,107.740515
85565165.13,3145.511447,15,0.493314,24588,1,15,15,47182.671705
85570285.22,679.115325,12,0.326046,24589,1,12,12,8149.3839
85572901.28,19198.05934,5,1.701182,24590,1,5,5,95990.2967
85580726.63,20.55148,2,0.920334,24591,1,2,2,41.10296
85592707.51,284.972056,24,1.697224,24592,1,24,24,6839.329344
85601555.28,7107.689971,5,1.344461,24593,1,5,5,35538.449855
85603779.37,1152993.322,4,0.244336,24594,1,4,4,4611973.288
85604392.47,401.259989,13,0.767132,24595,1,13,13,5216.379857
85610934.99,438628.8467,2,0.926647,24596,1,2,2,877257.6934
85614053.17,8188.503588,45,0.965187,24597,1,45,45,368482.66146
85614777.6,3841.985313,5,1.033979,24598,1,5,5,19209.926565
85616375.2,11877.77225,64,1.9406,24599,1,64,64,760177.424
85617582.63,3065.118443,3,1.984534,24600,1,3,3,9195.355329
85621095.46,311570.2396,80,1.853114,24601,1,80,80,24925619.167999998
85623595.05,9.057847,2,1.267226,24602,1,2,2,18.115694
85624478.24,5.396611,2,1.241151,24603,1,2,2,10.793222
85631297.86,1231.323421,2,0.996146,24604,1,2,2,2462.646842
85634465.82,18.352731,12,0.650108,24605,1,12,12,220.23277199999998
85635183.52,4.693013,15,0.013958,24606,1,15,15,70.395195
85640464.72,527.233888,47,0.384802,24607,1,47,47,24779.992736
85649739.32,38447.96342,6,0.279552,24608,1,6,6,230687.78052
85650027.44,1014838.201,5,0.065092,24609,1,5,5,5074191.005
85650468.78,33.598164,79,1.841023,24610,1,79,79,2654.2549559999998
85650762.74,268.640582,37,0.929597,24611,1,37,37,9939.701534
85651119.52,144.345541,22,1.00333,24612,1,22,22,3175.601902
85652337.56,67880.6571,20,1.120576,24613,1,20,20,1357613.142
85652495.06,19107.77527,15,0.667281,24614,1,15,15,286616.62905
85652831.03,102.881021,22,0.528556,24615,1,22,22,2263.382462
85658072.38,22.617255,8,0.382805,24616,1,8,8,180.93804
85665116.3,13.942056,6,1.869019,24617,1,6,6,83.65233599999999
