S_time,R_time,Processors,sigma
78319463.21,1742.152397,13,1.038719
78326284.61,36.467898,6,0.057695
78328309.57,23.489597,13,1.005034
78332943.17,55310.17545,3,0.041347
78334893.99,7220.067045,57,0.018636
78343814.32,152.845352,2,1.703535
78356090.39,17.317978,6,1.185356
78358025.54,80811.11517,41,1.926638
78375749.82,4284.103712,61,1.135875
78376828.38,318187.9288,27,1.893265
78380087.58,4015.397519,7,0.576277
78381890.96,482.294822,39,1.333718
78382927.83,48000.71623,5,0.266081
78382967.38,55544.62627,2,1.627635
78383808.42,267720.2716,3,1.392414
78389119.42,1183.070265,3,1.898673
78398217.29,346.998743,56,0.973193
78401225.95,9.451944,89,0.463156
78406622.7,2282653.04,8,1.111429
78407696.45,5808.477658,39,1.515236
78410222.99,5705.499386,3,1.353849
78412204.89,755992.2541,21,1.573016
78422939.98,466505.0562,3,1.880717
78423650.14,460.005989,7,1.621733
78429654.45,4.150046,13,1.248377
78431024.03,440.907722,2,0.978014
78433568.78,2253301.922,20,1.319874
78433939.49,69.549131,12,1.136731
78437230.43,15334.78667,51,1.149122
78442520.03,680.30261,62,1.296299
78444864.46,293483.3543,3,0.155917
78445627.24,105366.2893,39,1.853651
78445893.89,878.254326,3,1.172062
78446397.91,2545.903423,4,0.820264
78450510.11,199861.179,21,0.359447
78455748.31,767.273619,32,0.277939
78455873.52,24915.88551,51,0.378072
78459796.18,2941438.171,9,0.268186
78460931.16,6.950213,5,1.874229
78464156.51,209704.2932,2,1.381573
78470035.48,3177657.369,2,1.705416
78473360.56,8.518702,14,0.297433
78475006.65,14.520905,49,0.994023
78476842.88,272862.8044,4,0.140775
78482212.91,182316.6687,2,1.083684
78483648.38,1381961.325,11,1.587676
78484676.55,2435489.627,17,1.511914
78485434.45,21.305845,60,0.761977
78492803.81,3.19225,7,1.967604
78494018.78,8779.119722,5,0.00087
78498475.34,59.207476,8,0.588257
78504724.31,1784047.689,23,1.396476
78508658.52,1411.895228,27,1.90017
78510674.63,107841.4572,5,0.93443
78512287.94,10617.36909,2,0.064945
78513834.83,85704.58069,2,1.928544
78514654.79,87.400881,73,0.45434
78515851.09,712.879776,10,0.807591
78520774.42,73570.95284,12,1.944941
78521856.21,4962.44062,7,0.145411
78523831.1,51958.40882,15,1.414626
78530221.02,382.718324,9,0.611027
78535640.61,11.367299,13,0.328139
78543943.72,562801.3073,26,1.170696
78544685.39,302260.1988,2,0.685371
78546021.53,8.603112,5,0.226393
78549835.68,38508.73457,46,1.845489
78551703.33,9.447988,28,0.115224
78562165.89,125.692087,9,1.21043
78562913.88,48748.79822,4,1.046552
78564791.19,301.124247,2,1.175446
78565109.35,126.58669,30,0.494032
78565482.49,9741.809069,2,1.497896
78568259.04,311.601926,15,0.374564
78568347.68,80.830143,20,0.917384
78576621.98,120.228604,12,0.798394
78577303.17,2567199.575,2,1.867872
78578104.67,387862.0311,44,1.088913
78583349.76,1416.028216,21,0.569568
78589330.33,82693.05648,11,1.533078
78589630.61,89810.38146,3,1.155381
78611638.94,33606.24892,9,1.082796
78616408.7,471.639589,2,0.749236
78618058.13,31.492003,2,0.924752
78623058.18,40584.94847,3,1.826745
78626732.74,10.939685,24,1.748224
78628357.38,180247.0515,15,1.573954
78629129.96,173487.749,2,0.533397
78636825.33,4196.322636,23,0.324691
78636854.29,165058.7551,2,0.272236
78637727.4,544.90724,67,1.869551
78638090.93,153.528617,6,1.210913
78643060.14,76.292403,72,1.682379
78647052.42,22643.33166,39,0.715717
78653934.73,1998.84325,7,1.665361
78657842.96,284646.6119,7,0.780915
78659275.79,31.350563,5,1.189322
78660928.48,2945.43238,6,0.005756
78663050.79,88.046805,5,0.985017
78666673.35,234431.9853,27,0.324089
78668252.45,196.296226,18,0.131188
78672865.81,691.120485,75,1.362501
78673162.58,358.436532,73,0.506107
78683325.79,577754.0414,8,0.881416
78685502.8,2635640.316,2,1.738241
78691014.97,66.288931,4,1.864166
78693752.64,8020.408221,22,0.183478
78694448.88,433.627724,2,1.553366
78695199.1,47125.56365,6,1.513595
78699149.4,235882.1952,41,1.512162
78700384.02,172.412499,3,1.645762
78701561.98,4.454376,6,0.001139
78702482.2,1706.743655,11,0.90661
78708837.23,131.939565,59,0.371767
78709034.96,2931176.813,29,0.655787
78710317.86,25089.00677,13,1.030721
78711045.87,61.259136,24,0.095046
78711580.65,117315.328,2,0.481756
78723945.61,3.389259,3,1.113755
78724876.19,65071.05135,28,1.342821
78725728.15,15761.44548,57,1.053873
78727254.65,62.916037,15,0.410117
78727256.15,3.773993,73,1.393479
78727287.38,6675.97121,41,0.118666
78729150.2,10.210555,38,1.606761
78733762.22,8170.404705,6,0.000674
78738358.58,160982.3132,48,0.327189
78739132.72,229211.8868,11,0.789123
78743779.5,718.970442,2,0.429403
78752003.45,52.430514,19,1.838024
78754858.7,3351.269714,5,0.489392
78754865.15,3640.40857,52,0.722693
78762322.45,18733.86198,4,1.948433
78764073.84,143175.3208,15,0.268237
78765767.72,754.465148,13,1.29064
78767244.32,87675.99918,40,0.599685
78775907.76,88636.51636,3,0.872748
78778524.84,1260.554867,10,0.698039
78795744.22,1969.295856,7,0.60338
78801070.4,892136.9797,3,1.635754
78804392.86,1231.324226,8,1.897979
78814788.4,13207.60767,40,1.737344
78817370.66,1674041.34,19,1.280212
78818985.87,14.220409,41,0.249973
78820659.05,18.833632,65,0.086318
78824138.22,111.345939,5,1.16836
78827499.2,2139634.89,10,1.638779
78829344.38,536422.5295,11,0.813334
78832322.3,644678.716,23,0.138439
78841176.82,49266.24297,18,1.802996
78849335.29,4143.122134,74,0.047411
78852623.41,698.808792,41,1.459078
78852986.34,13.96971,71,0.823472
78853494.53,3.02459,37,0.772586
78855649.89,238498.2636,4,0.45836
78856367.92,216.904374,14,0.897961
78859539.97,5866.286854,27,0.715322
78863818.86,96795.92589,76,0.232119
78864044.84,3.807957,15,1.765938
78866343.22,97383.49037,7,0.634012
78866964.58,439631.909,71,0.254172
78867630.11,1436330.343,6,0.810453
78869397.04,225217.4524,68,0.663484
78871785.5,17695.90528,61,0.929466
78875080.59,801.270621,31,1.950692
78880929.02,2816.044912,2,1.23208
78887192.16,1622.680092,20,0.221771
78888195.01,1361563.617,11,0.285301
78888521.92,94197.05909,2,1.690784
78892546.57,384.96857,24,0.454027
78895392.71,15575.09606,3,0.39907
78897802.33,643.483959,2,1.065784
78898198.85,49501.76163,8,1.114896
78909912.7,215.09686,29,1.110542
78918353.84,1944.495261,3,0.476879
78922897.26,6582.946116,20,1.945138
78925496.55,952.313508,6,1.380151
78925543.71,42.59367,2,0.139257
78946815.95,1928978.104,7,0.914222
78951909.95,2793.524507,42,1.956364
78956384.94,7.600692,11,0.943236
78957060.05,91846.06305,48,0.968262
78958619.45,1832210.192,2,0.069975
78959650.45,4.048966,44,1.48775
78961652.03,95855.94309,2,1.970522
78963593.78,61.282651,23,0.799097
78964633.3,36346.92758,4,0.509528
78966608.13,8.950095,56,0.852063
78968349.73,7.427888,11,1.473088
78974533.1,2384.573289,2,0.017532
78979922.58,8491.085612,79,0.532235
78986023.39,347926.6352,33,1.737119
78986132.45,14569.46145,62,0.462418
78995780.9,198644.9087,70,1.907382
78998149.51,7240.940295,4,0.055535
79001430.64,46.58927,34,1.0233
79024167.09,71031.48272,34,1.943651
79027979.39,22.651518,42,0.217577
79037350.45,8.871636,17,1.965258
79039836.51,5.635478,2,0.867669
79043675.24,1429912.871,13,1.244009
79044216.41,3.54262,3,1.266675
79047665.19,20402.00012,4,0.298786
79052654.8,2513.922445,30,0.136579
79053583.56,19.927125,21,0.781064
79053653.53,620136.5196,3,0.175642
79059970.04,1031.226236,4,1.444913
79065197.1,9338.659899,2,0.777233
79067109.35,116642.8694,46,1.651444
79069865.41,7.35757,6,0.410765
79069911.82,2195790.786,4,1.315413
79073212.07,21277.49418,3,1.103862
79075253.48,62281.41726,2,1.622691
79081079.78,4.84129,2,0.483641
79086229.63,265592.5515,3,0.149556
79094509.84,4631.107995,25,0.973309
79095107.15,2164.698787,24,0.222852
79104535.25,3098.400856,32,0.618228
79106987.95,505323.5693,32,1.280646
79112529.86,299785.7928,25,0.439817
79119520.56,1519.442819,55,0.635378
79121702.92,903.244736,2,0.488307
79122549.01,10.002271,6,0.97854
79124951.7,6828.109084,24,0.541407
79125961.43,125176.0052,27,1.029261
79129085.57,65226.25808,3,0.238668
79133237.34,102.191744,6,0.386144
79133569.67,74092.17099,84,1.919773
79134018.13,93442.0091,2,0.499681
79138760.39,103451.7208,35,1.9072
79140235.69,51917.68789,35,0.771281
79145962.93,185351.0366,68,0.853956
79146434.71,77359.9524,3,0.519263
79147492.54,31.292702,19,1.440301
79149140.79,12466.85134,51,1.362792
79156948.47,1376001.985,15,1.791891
79158596.56,6339.635907,15,0.821383
79159330.82,13279.99845,27,1.490008
79160870.56,16232.51892,31,1.618872
79162186.97,6067.714137,2,0.673327
79168255.9,1867651.476,50,0.095954
79169418.35,25.641977,14,0.634192
79172047.08,1423439.272,15,0.12715
79174210.95,563627.2793,74,0.534506
79174261.17,935961.0049,3,1.494528
79181799.49,1227.210821,4,0.323059
79183980.26,323.592083,27,0.803677
79187443.09,15.505492,12,1.89798
79189285.64,1018.988604,6,0.380514
79190399.75,74122.51975,5,1.362199
79190488.35,31825.46002,59,0.423587
79192129.39,281.53769,46,1.782781
79193817.91,1121.923376,41,0.689786
79199261.79,62211.28843,71,1.497191
79202620.44,328.863128,2,1.513537
79204603.29,2475.455795,4,1.844696
79209424.82,783464.2066,43,0.31096
79214324.76,153201.8056,8,0.183317
79214600.4,56097.72738,2,1.497697
79214870.69,1834581.948,32,1.742931
79217799.21,100.820524,2,1.029345
79219739.16,9.212427,10,1.657503
79221203.58,9.042318,58,0.975565
79237502.16,79664.14628,2,0.890022
79238815.75,506.575401,11,1.566508
79240686.76,56914.16837,2,0.703875
79241537.78,160970.9603,43,1.656355
79242135.02,793.214681,6,0.670228
79245489.72,2922420.34,5,0.56409
79247610.02,172.245566,3,1.117543
79259098.94,90.014012,2,1.13797
79264325.51,25.336408,28,0.598641
79268332.6,9.46077,4,0.298928
79270189.41,2921943.568,5,1.93122
79272323.75,375.423202,5,1.702439
79273106.84,731.085161,64,0.022424
79274569.66,5.863501,3,1.52484
79279740.67,2672458.458,33,1.92637
79284225.43,146.650014,6,1.129627
79288682.88,24.715262,7,1.180334
79289693.53,18.825686,9,0.134348
79297927.14,506602.575,6,0.029762
79301760.7,34219.90356,65,1.063023
79303891.81,113379.7927,7,0.626106
79305110.84,10804.523,2,0.144357
79308048.18,391.317729,4,1.703048
79311046.95,12527.98857,2,1.775037
79321092.49,2532139.359,11,0.869179
79324200.01,128771.122,21,0.670228
79332121.09,595833.1017,2,1.045742
79332993.85,71.041397,34,1.559074
79333233.38,55.527063,19,0.478238
79335067.37,29761.60851,20,1.326698
79338950.57,66031.58106,11,1.721621
79341178.14,129.212512,64,0.392257
79346452.06,191.777683,9,0.554216
79347827,6.492447,2,0.907163
79351490.73,652.373751,2,1.999105
79359297.33,10985.63375,4,1.535053
79359914.29,11.330718,80,0.737631
79367109.23,774743.2283,3,0.096032
79367746.59,124.674994,6,0.632267
79373125.1,2846587.041,15,0.526264
79376019.11,14964.53684,43,0.961407
79378747.07,10509.34568,3,1.490495
79381483.26,9923.352257,8,0.857718
79384618.88,6789.47429,46,1.267199
79384831.63,1963.818911,51,0.664773
79387879.27,5932.93389,33,0.035324
79393214.68,1639.139827,7,0.09398
79405031.53,3312.014514,11,0.47195
79405493.53,45134.71711,43,0.651972
79406341.38,79387.56939,21,1.264375
79410775.01,8634.660256,43,0.30372
79412468.04,8152.671432,8,0.775409
79417156.18,13282.53238,2,1.363916
79417247.92,62731.71563,3,0.990424
79420403.84,521.420533,19,0.472825
79421340.38,3.98513,7,0.881432
79422136.59,67446.72198,3,1.256508
79429221.36,88.410392,8,1.164306
79441681.9,366187.8143,3,0.135727
79442103.93,5.371477,3,0.081695
79447859.38,1459.061944,60,1.670333
79449609.48,12480.6808,24,0.06933
79453223.03,309227.0545,31,1.159951
79454812.53,58714.04238,24,0.15031
79458643.02,12.585529,2,1.136081
79460090.64,1651.471191,3,1.800168
79461093.13,10.744545,69,1.316117
79462751.25,116.43858,11,0.646314
79464730.91,36986.33974,2,0.655023
79466588.01,1905510.81,79,0.577577
79471262.19,17036.24279,2,0.793867
79475337.53,6.62216,19,1.046611
79482221.56,133.958981,2,0.15695
79482307.33,50342.16966,3,1.004088
79484776.09,7.785219,24,1.241046
79484925.18,53.578882,5,1.853052
79488173.79,40.917715,2,1.066074
79492278.58,371088.3866,18,1.903313
79494065.08,10.528304,18,1.295178
79496015.19,17379.87961,50,1.531684
79496415.42,108.611844,3,1.18401
79498253.82,6286.239747,2,1.894453
79500138.73,342.615095,20,1.400205
79504976.08,3.350977,26,1.782521
79513600.95,2728.927337,2,1.4483
79518897.72,182.511004,31,0.174347
79519318.4,2429388.603,5,0.160285
79524956.97,33330.70725,2,0.568456
79526751.76,510158.7874,75,0.523963
79527392.54,3671.879891,14,1.098646
79529578.23,20017.32125,56,1.16774
79541742.46,209949.5185,19,1.582794
79542913.98,37014.24227,50,0.067896
79545782.33,75.65163,7,1.119475
79556567.16,26.666264,6,0.006794
79556748.68,331643.5033,66,1.047281
79560576.99,6.687278,2,0.452064
79563987.31,106.103185,8,0.057643
79567811.05,92133.90913,27,0.404027
79570344.03,22233.90707,2,1.82248
79572584.04,1785367.584,6,1.816978
79573463.14,452334.8668,36,1.415085
79579437.42,5.29142,8,0.396294
79588214.93,8747.420175,11,1.049032
79590166,455396.2951,5,0.593464
79597462.21,153685.588,24,0.265034
79597821.8,28264.3241,19,0.519597
79599557.18,5.004569,7,0.805911
79600309.33,9923.028837,35,0.489642
79610612.94,276.261551,5,1.150525
79610763.58,22.986646,25,0.607278
79611682,1132.243188,3,0.93895
79611993.17,524.241067,3,1.124697
79612839.59,31.897136,21,0.417543
79615926.17,3.676188,3,0.394886
79616152.76,96.139997,14,0.584021
79619056.15,96.540689,80,0.28526
79622126.03,947311.678,83,1.275112
79624276.32,6463.50987,30,1.514036
79627620,5563.598955,4,0.101962
79628155.73,1880.620715,32,0.026798
79641133.88,1641185.663,61,1.217699
79642207.51,5.488997,10,1.41181
79652975.78,15.958786,2,0.051189
79655552.28,7736.244394,5,0.458225
79658538.77,14880.69608,49,1.417653
79660240.98,7871.826376,2,0.756366
79661074.9,805.339018,11,1.394533
79661973.89,1218.097071,2,0.529391
79666936.63,223.746566,4,0.675188
79681357.25,249516.8968,58,0.651626
79686587.36,101403.8737,20,0.172497
79690565.53,50314.69923,2,0.891213
79692316.49,76.268107,9,0.270175
79694792.12,905511.3143,6,1.091857
79697206.81,168218.6885,9,1.516391
79697905.61,141519.4461,69,1.43811
79697964.91,1457945.605,46,1.278523
79702055.62,1835599.037,27,0.668693
79702807.78,1406149.425,18,0.572066
79704785.6,148073.8331,84,1.857775
79711294.36,1165.953932,2,1.273802
79716353.96,1679.358184,76,0.346242
79726087.72,26.335771,2,1.822554
79732832.34,64.206598,30,1.744377
79739259,37197.63855,10,1.589807
79741227.12,458.250048,29,1.100916
79750763.6,54023.47126,26,0.34925
79751105.07,879.906899,37,1.735746
79751207.14,1219289.784,28,0.174511
79753395.87,75.016162,2,0.575035
79755087.36,1470.298945,34,0.218779
79756109.26,37088.66168,16,0.974427
79756504.12,6449.664317,67,1.224752
79761003.52,4079.704348,2,0.143557
79762162.4,5.449056,5,0.910111
79768629.14,2789365.113,6,0.433904
79771293.54,317823.2058,26,0.494365
79771427.8,2964522.374,17,1.128852
79772003.13,1729.434554,2,1.561769
79772965.1,6.514086,15,1.78794
79773051.36,14654.54398,3,0.582967
79777238.98,1515.060764,2,1.324605
79781093.62,17.720987,10,0.104883
79783963.69,3.678439,6,0.116557
79784537.8,885627.3402,2,1.760421
79792357.26,21608.00267,29,1.389293
79792841.58,33367.20642,2,0.081297
79798279.42,344.687117,7,0.529198
79807344.24,11788.17209,2,1.142337
79809716.07,3.445267,20,1.748211
79814666.51,68732.95237,81,0.555647
79816107.81,622.870322,3,0.80777
79816999.32,135.539123,30,1.836257
79818190.94,17.806007,20,0.239499
79819640.99,44.440121,86,1.581657
79821218.69,186.455865,33,0.596468
79821812.95,5440.64676,56,1.634885
79824257.81,2327.571691,3,1.47407
79828695.07,3662.956352,3,0.056914
79831315.34,86575.16728,13,0.254732
79831493.45,169019.8659,2,1.876378
79832195.64,8762.057844,52,1.184874
79842928.63,1279.922617,7,1.878503
79848056.44,1268.319153,27,0.861706
79849754.46,58566.82654,22,1.541708
79857361.52,87.025663,9,1.340248
79861156.8,16673.5866,3,0.777674
79862233.08,52.811509,2,1.21802
79880900.32,26991.03401,3,0.83333
79883403.98,23892.67841,2,0.438239
79888991.11,322343.9964,35,1.768824
79891224.07,3138118.575,46,0.009398
79896562.71,344.122681,4,0.745044
79897145.58,13.236751,68,1.956836
79898218.25,2585574.779,6,1.938694
79898342.78,1717.233707,2,1.988079
79905644.31,45.256904,10,1.821307
79913227.17,1312.964115,2,1.919726
79914258.12,34.604895,34,0.062633
79916581.92,593494.1656,20,0.899005
79920037.08,39.004644,44,1.483255
79925029.44,55285.4428,16,0.569109
79929384.51,866.142711,57,1.591443
79929471.47,924643.6267,30,0.104025
79935117.35,191424.155,2,1.962134
79936936.07,2894.003757,24,0.496951
79938955.41,16470.39255,2,0.797836
79943363.64,21186.20214,2,1.785517
79944282.82,36.26055,5,1.327692
79945795.54,21686.52157,54,0.806832
79946783.23,12788.92531,9,1.596095
79950816.17,691.799393,2,0.037357
79964377.61,9365.42788,4,0.297401
79966041.53,1197.838933,16,1.375629
79968205.77,1697.083771,10,1.733787
79970778.65,3840.967131,31,0.723906
79973559.32,14.864081,11,1.874458
79981527.25,98.959784,4,0.356289
79981726.77,47.411458,46,0.407154
79982390.01,282458.2429,34,0.883753
79990353.28,2447235.108,78,1.209117
79998847.06,9.433451,6,1.692581
80003296.56,184.931263,13,1.596244
80005907.92,810607.5471,9,1.554165
80006885.63,68014.57865,4,1.208493
80008530.86,1198.60281,30,0.803391
80013217.18,3283.616064,47,0.456161
80014469.71,240.710684,3,0.117503
80016053.61,327.569026,8,0.388234
80017337.09,31784.81197,2,0.353987
80024926.54,1275523.368,3,0.779175
80033307.93,3.605266,78,1.678086
80033914.47,11.975052,63,1.384326
80046597.8,680.496749,19,0.433159
80047354.58,413483.1816,35,0.525819
80047636.72,1742745.26,25,1.915193
80054112.77,8.031809,2,0.642105
80055889.06,912.143868,9,1.136051
80056300.99,874.779958,5,1.613537
80057657.58,320815.4206,10,0.641034
80057874.98,17.121761,58,1.452025
80058067.55,24585.607,5,1.316595
80060663.54,246840.3439,22,1.07742
80067587.85,20.807781,12,1.221264
80068379.46,3093.993242,2,0.293179
80073719.01,283305.16,2,1.413094
80079532.89,23855.82221,4,0.178646
80080990.96,4.919132,2,0.001902
80082622.26,2231.892965,10,0.605473
80084159.73,1355.978424,2,0.379298
80084681.36,2705755.998,12,1.953013
80085225.47,43.578836,75,1.988594
80093191.29,38.081778,12,0.742944
80093492.64,4.522327,4,1.87485
80116176.55,7575.019199,10,1.018961
80118452.1,25.062161,4,1.348048
80122046.04,5092.888085,5,1.811927
80124738.49,118514.8711,24,0.83751
80126500.96,4158.101645,69,0.296084
80131929.24,7.426652,64,1.036358
80132101.35,4116.991058,13,0.915729
80135022.29,2416526.111,3,1.476874
80137272.82,11.222486,3,1.705742
80138521.76,237.925766,31,0.80536
80140814.23,3.246328,4,0.912636
80147528.12,31854.68252,3,0.133834
80152779.9,3.892821,24,1.575222
80153858.01,63.902978,8,1.831339
80161640.1,1356.851809,2,0.58877
80171797.89,2970723.594,16,1.632764
80175550.2,312.796562,7,1.188634
80177600.63,87915.8879,8,1.548015
80179142.05,3070131.611,42,0.69433
80183312.37,9.254756,2,1.513868
80183448.95,494024.9306,8,0.029762
80184549.25,7.837155,2,0.672917
80186648.81,36710.69127,3,1.897615
80202599.45,3308.757081,2,0.935408
80203299.07,13.880312,4,1.287157
80213308.16,1536132.346,12,0.119277
80215487.13,4.029294,13,1.943054
80216606.93,51004.218,2,1.753364
80216639.99,1089.67723,25,0.4205
80216690.47,64.358662,52,1.993753
80223191.3,249567.8103,37,0.856369
80227942.07,2532.702962,7,1.588154
80235735,291.160866,13,1.346929
80237505.28,764.853504,2,1.413487
80248850.63,48638.53596,24,1.505518
80258009.39,86087.92469,2,1.897911
80258716.54,12.687066,12,1.229387
80275242.13,539697.5383,2,0.825799
80277256.2,4118.677625,88,0.253011
80281518.33,74657.8003,15,0.591168
80282015.51,312.130237,2,1.132627
80293254.31,21470.1221,41,0.335583
80295271.3,2620366.415,23,0.221357
80300498.88,15.777841,9,0.479249
80307508.86,204415.6171,2,0.254625
80312406.94,1052.525181,20,1.673769
80320792.79,53304.78188,2,0.444505
80327690.02,114.511131,60,1.926689
80330132.11,4362.532829,7,0.374478
80345361.19,899.658566,30,0.963684
80349719.95,15611.35711,8,0.676338
80353113.4,9972.822675,3,0.065542
80353552.65,16.556774,2,1.865565
80356795.01,8.039906,16,0.605937
80368295.81,200173.808,13,0.901389
80374034.69,1881.360562,6,1.892956
80384727.59,76.192924,13,0.993849
80388880.75,571009.8763,3,0.935989
80390812.68,386.805235,2,1.396858
80394227.83,10.890672,5,1.964582
80397531.24,3.915606,3,1.891015
80403484.64,20.461282,67,1.155302
80403936.62,17583.7802,5,0.878103
80404350.21,91342.19736,89,0.084415
80404706.59,15829.90935,13,1.865745
80405303.72,217.389137,7,0.391391
80406066.41,9948.587057,5,1.996305
80406934.99,36.251449,21,1.42499
80407931.23,11070.68245,6,0.137046
80410332.03,1787785.793,33,0.995075
80410391.27,783.381202,16,1.086614
80410642.9,640.291399,18,0.676041
80410889.6,21.428494,3,0.482292
80412165.87,3.989792,5,0.720004
80421159.03,14.099384,5,0.913325
80424780.08,1840761.21,2,0.252381
80431751.47,13.71933,48,1.501078
80437542.77,38701.61772,2,1.661926
80439208.64,120560.1309,3,1.569096
80443404.92,2301.139797,2,1.237282
80444373.85,46660.64781,72,0.162022
80451510.42,1263.489078,2,0.530682
80453494.04,785.936947,21,0.844823
80457432.84,14883.33716,43,0.722562
80457995.69,2517294.68,3,0.022213
80463442.42,226.242824,3,0.467307
80472181.84,2879029.111,17,0.061013
80473070.36,27.533924,10,1.7691
80482464.59,1572.625009,42,1.475311
80482547.8,6.959274,9,1.616672
80482807.98,28620.87923,7,0.267431
80489007.27,353.887412,83,0.824615
80489332.73,2869.478345,13,1.069453
80490890.13,222.060619,22,0.292179
80498630.13,58.400635,19,1.867506
80500925.49,937544.0851,2,0.004816
80503837.74,1243119.588,6,1.672935
80514424.01,3.226394,7,0.058236
80514479.87,1418345.512,61,1.103495
80517376.59,42.858446,35,0.238123
80517452.53,70.907447,12,1.246076
80519852.89,21.155088,2,1.027558
80520674.63,1570391.964,2,0.335052
80527587.14,59.958407,35,1.089605
80533083.79,4680.623579,3,0.23531
80534535.97,6550.000098,4,0.886819
80536262.16,1056.905876,58,0.320358
80546013.71,29885.83275,3,0.264533
80549894.57,1107736.828,2,0.803205
80550234.54,5394.202212,4,1.391917
80552319.58,841805.6355,16,1.468254
80553594.97,710.344213,14,1.930729
80558491.4,8841.033186,4,0.289765
80562646.61,52.413281,6,0.977551
80564585.88,256954.4638,4,1.39287
80568244.89,13196.83731,31,1.309905
80568845.48,51.581982,3,0.908906
80574090.88,23.451885,5,1.59002
80580291.7,5.252873,23,0.854369
80583291.38,77259.63302,6,1.639651
80584392.95,707.346255,2,1.978186
80589153.07,333.824372,23,0.025579
80589180.08,432170.9206,3,0.388203
80596099.61,974.174414,8,0.938432
80598057.64,21293.8988,4,0.515935
80600946.37,38617.18919,36,1.654634
80615573.21,6845.079867,56,0.102847
80615633.37,212.558159,54,1.351476
80616086,32373.05803,3,0.153323
80618624.32,58.687354,4,1.87877
80621116.01,3571.550217,5,1.480713
80624431.99,35.032806,8,0.363403
80624615.67,46.229515,13,1.684256
80632445.89,287062.7602,13,1.979865
80632915.6,522530.2638,3,0.095138
80645031.45,4763.630977,3,0.617961
80645631.64,197409.8523,82,0.325459
80646650.68,6170.52848,25,0.38902
80647798.59,21.953887,65,0.559233
80653864.12,635.694856,39,1.459912
80657932.79,13263.75278,3,0.959597
80663754.26,3633.451833,3,0.693425
80665249.17,41.214104,17,1.26018
80671718.25,562.590295,58,1.742733
80673325.49,11044.74141,25,1.115284
80674570.96,79875.60764,4,1.019434
80676176.47,270569.9135,2,1.748126
80677329.85,7.118281,39,1.799437
80678934.63,6348.3816,15,0.497244
80679118.87,833.754908,13,1.696914
80686270.09,2335.998472,50,1.685088
80687332.88,5613.640251,32,1.98526
80692415.9,17408.19438,51,0.598471
80698528.43,3.822296,13,1.968446
80698640.22,15516.60432,9,1.131448
80700147.22,3816.566266,4,0.41249
80702263.93,314.454136,45,0.822966
80702716.76,23.669737,26,1.295285
80703623.51,617493.8949,32,1.286575
80708289.48,254262.4842,3,1.643221
80715859.23,176527.9874,7,1.163597
80720302.24,74.084903,51,1.095738
80725382.64,10.863784,33,0.148432
80725566.05,1685139.075,19,1.335746
80726370.64,1336.26338,9,1.116732
80727821.26,269235.2722,57,1.712354
80729069.9,2155434.222,7,0.228815
80729900.87,715.235389,34,1.315533
80735185.88,712536.3898,2,1.981813
80737344.29,1412253.199,62,0.381568
80739643.13,2637890.433,2,1.994033
80746799.06,27564.7221,6,0.053019
80765028.99,71783.49104,9,0.874758
80776758.54,68.658752,3,1.633968
80782829.07,4.974955,33,0.418519
80783887.64,97670.14749,78,1.309868
80785819.32,32.72368,64,1.241197
80788481.46,99543.44401,42,1.658146
80792260.95,327149.4521,10,1.641239
80796015.95,436275.0481,10,1.147609
80799387.78,99647.71872,25,0.306515
80800456.98,720745.5592,24,1.405229
80801990.93,141.111365,26,1.133304
80802409.02,4.70817,19,1.424491
80805416.86,6.030608,23,1.844753
80805531.35,115.701268,27,0.929275
80808740.69,376627.0353,14,0.213016
80810864.47,364728.4876,55,0.498359
80813762.88,738921.6748,41,0.306472
80814910.05,5.244276,10,0.731722
80818532.5,170676.487,38,0.098834
80819910,3.805853,80,0.798719
80820647.49,195580.8387,5,0.78927
80824573.13,1384708.085,29,0.426214
80828873.81,24616.1869,2,0.22569
80831019.98,317632.7016,45,0.064319
80832834.12,639.427475,85,0.793382
80834098,7.953307,8,1.33688
80834336.15,2296.051969,4,0.520394
80840493.4,10106.29683,39,1.83387
80840500.77,54.026386,8,0.156593
80845369.29,16239.01516,2,0.177858
80849014.69,39882.38019,2,0.673948
80851635.09,4.729233,2,1.847114
80853304.51,450848.9925,3,1.77233
80863664.95,6.623942,24,1.723219
80866084.52,463631.6318,3,1.89002
80868481.33,43.438843,13,1.311329
80873973.3,3.302427,77,0.485927
80884863.01,61620.12947,6,0.387455
80893762.98,242988.8521,10,0.513076
80895467.74,216.069645,31,0.629981
80896564.05,247407.9237,2,1.823685
80896682.61,953.497101,73,1.045442
80901761.6,76037.96128,2,0.393861
80904776.92,85.358609,22,1.594822
80908696.88,576223.8111,4,1.639921
80908887.46,1234.173332,8,1.405803
80910617.68,1232.841965,13,1.274657
80914569.64,13272.24955,31,0.546399
80915221.69,3401.707976,48,1.812597
80915877.38,283.318917,70,1.030337
80919264.28,352438.038,90,1.251699
80926336,8594.886706,2,1.141358
80926940.43,36.264312,25,0.806061
80937160.69,71149.72428,7,1.624829
80939262.24,22463.3923,10,0.806174
80944755.13,75.000922,52,0.300742
80944756.12,4663.869496,14,1.998804
80949639.24,18.480417,27,0.677858
80970350.69,36.464827,53,1.422119
80971606.88,123386.0836,4,0.235474
80975741.44,30952.44831,3,1.618017
80976668.19,3.731877,4,1.283197
80987387.77,22335.07707,23,1.26514
